stuvi'e,3
kairpau,3
setmima,3
julpuco,3
trajynei,3
traide,3
traduki,3
roldei,3
kosmycau,3
datpre,3
uanji,3
uenzi,3
.aidji,3
fau'u,3
.bufalos.,3
itlo,3
ti'erna,3
cutne,2
.keit.,2
.xelvetik.,2
.farcad.,2
uacai,2
la.ken.,2
falcru,2
narseljukpa,2
la.djan.,2
tsina,2
la.bil.,2
vilti'a,2
spesti,2
seltarbi,2
aunai,2
o'onai,2
e'onai,2
steba,2
selka'e,2
pamcni,2
zgiterca'a,2
violni,2
nansis,2
iepei,2
la.tonis.,2
dunja,2
jacke'o,2
.u'anai,2
plisytricu,2
fintce,2
ci'apre,2
ka'erbi'o,2
banginu'a,2
bukpu,2
terdu'a,2
bijyjbu,2
betri,2
zu'a,2
ke'e,2
nolni'u,2
lecycikna,2
la.kastros.,2
braplu,2
cagda'u,2
jirsezlu'i,2
citni'u,2
lisycku,2
tercku,2
panrysi'u,2
krucysi'u,2
ninyna'a,2
samselpla,2
nabypalne,2
ma'ekla,2
gunro,2
.betis.,2
zu'ejdi,2
gekygau,2
ta'a,2
la.meris.,2
jintitnanba,2
gugdecuxe,2
bangisulu,2
bansuve'a,2
sirji,2
.cy,2
krati,2
xilckabu,2
selcme,2
.xopkins.,2
.uisai,2
i'e,2
xlura,2
.e'usai,2
.samantas.,2
la.pacrid.,2
Tom,2
delfinu,2
biskruji,2
zukybajra,2
.pol.,2
jetfu,2
la.siatl.,2
la.rom.,2
paze,2
filta'a,2
selylacri,2
xisyjbenunsla,2
piso'i,2
di'inai,2
tolsnuti,2
gaunai,2
simsarxe,2
xokaidos,2
puza,2
jegvo,2
.oipei,2
nalzva,2
bakri,2
mexygu'e,2
la.esperanton.,2
spe'ato,2
baurnuludu,2
.iicai,2
toljisyzma,2
mafni'u,2
bangrklingo,2
la.cev.,2
tolckape,2
ja'aru'e,2
.uicai,2
bob.,2
mari,as.,2
gugdenulu,2
vonoki'o,2
tolsurla,2
xelsinkis.,2
fe'a,2
bantuluxe,2
peitcin.,2
vlydivaSTOK.,2
gugderu'u,2
puca'o,2
nalci,2
selspe,2
bangitu'a,2
litki,2
bongu,2
banke'u'e,2
klacpe,2
.bi,uas.,2
gugdecu'a,2
crovu'i,2
pijyskepre,2
шу,2
ло,2
vidnyselkei,2
djordj.,2
.a'osai,2
.alyn.,2
lyndyn.,2
febgau,2
maik,l.,2
djaks,n.,2
naun.,2
ju'opei,2
djarspageti,2
.djonz.,2
djonz.,2
lobypli,2
meljo,2
.sen.micel.,2
je'erjinto,2
litce,2
ve'e,2
xuaKIN.,2
gugdeburu,2
djein.,2
lemi,2
nuncasnu,2
ctufau,2
.ijeku'i,2
by.,2
.iesus.,2
.uan.,2
citnymau,2
pruprulamdei,2
cionmau,2
jeku'i,2
prulamvanci,2
levi,2
tarci'e,2
radji'i,2
pilji,2
ledu'u,2
lepu'u,2
zanfri,2
denmi,2
reki'o,2
animizm,2
nafselte'i,2
trenytcana,2
najenai,2
01,2
14,2
xaitis,2
pe'isai,2
lo'u,2
le'u,2
so'omei,2
.miuri'el.,2
japyvla,2
ctebi,2
gluta,2
.nipon.,2
fe'eroroi,2
selcelmrogau,2
.uan.laos.dzis.,2
nakla,2
pe'anai,2
xindo,2
nu'ogle,2
varcavas,2
gugde'isu,2
jy.,2
sakli,2
kaisha,2
arxokuna,2
cabvanci,2
curve,2
po'edji,2
bu'onai,2
kamfu'e,2
ninpe'i,2
prosa,2
seti'u,2
angeli,2
xadgu'a,2
gapru,2
meryru'u,2
jborupnu,2
crakla,2
bil.,2
flaselgu'e,2
gugdefuru,2
felo,2
cticinza,2
pesti'i,2
tcemelbi,2
nivycreka,2
PAkistan,2
.ausai,2
zgatirna,2
italias.,2
brama'a,2
nunmro,2
cmama'a,2
pamsi'u,2
nebysrijge,2
jifxu'a,2
gleve'u,2
.kobes.,2
glabi'a,2
.loris.,2
djaruntyrango,2
clugau,2
lutnilcla,2
.smit.,2
.tamis.,2
xrakarni,2
ferti,2
velmicyxu'i,2
tinzga,2
go'ira'o,2
mritcana,2
krosa'i,2
tolprali,2
juxre,2
rupne'uru,2
Aix-la-Chapelle,2
Aachen,2
.u'usai,2
.iju,2
nolzgi,2
dja'aza,2
kujmikce,2
bitygau,2
patspu,2
toljinga,2
ta'enai,2
sedjica,2
seltcu,2
ri'anai,2
ficysi'u,2
selcpe,2
nintadni,2
selzva,2
tsebi'o,2
tcenei,2
selvi'a,2
selpu'a,2
pasifik,2
braxamsi,2
lu'a,2
reda,2
nalvai,2
alis.,2
jgalu,2
tolfa'o,2
ba'ucu'i,2
vudypai,2
onai,2
secusku,2
senelci,2
ckufi'i,2
seltra,2
bedja'a,2
livbai,2
dinci'e,2
dukti,2
zbani,2
vajmau,2
zo'u:,2
ken.,2
stodi,2
kai,2
jon,2
fenso,2
crida,2
gligu'e,2
sferies,2
pai,2
cukla,2
su'ore,2
elfe,2
ijo,2
mordor,2
inaja,2
vulko,2
ropamoi,2
nonmau,2
lankyboi,2
sezypi'i,2
tolylazni,2
kikeron,2
tulius,2
pavo,2
robin,2
gotam,2
keis,2
selma'e,2
kamjunmre,2
batkyci'a,2
selctukansa,2
nunfanva,2
platon,2
mekso,2
djunguos,2
xiogos,2
.aipei,2
bastyn.,2
patxu,2
kib,2
slilu,2
pavysei,2
fendi,2
tolvri,2
bangrpolska,2
naljinsa,2
ausai,2
me'e,2
piso'uroi,2
pavyseljirna,2
dyjy,2
simta'a,2
ba'oi,2
ki'edo'u,2
runta,2
dijysenta,2
.iunai,2
kafke,2
jemna,2
kurfa,2
nunbebna,2
kulmu'o,2
giji,2
losu'u,2
lumku'a,2
popygau,2
sudga,2
cmala'u,2
labybi'o,2
brarai,2
.djak.,2
dormidju,2
mixre,2
.anas.,2
kamju,2
ctino,2
tolsi'a,2
.djim.,2
.nederland.,2
dikca,2
stabi'o,2
rolzda,2
selbau,2
fu'inai,2
dragau,2
.teresas.,2
jajgau,2
smimlu,2
selcasykai,2
gijanai,2
cinkansa,2
ka'etce,2
terpinka,2
pu'atce,2
misfi'i,2
kuspe,2
spranto,2
mamtu,2
sroku'a,2
nerkalri,2
.nik.,2
.nikol.,2
soltolfa'u,2
pesku'i,2
ficybi'o,2
ji'efri,2
jbesla,2
.isemu'ibo,2
so'uroi,2
vinjytcana,2
vitno,2
marias,2
nago,ias.,2
.iacai,2
nalstace,2
citnau,2
.natacas.,2
go'a,2
jaxpu'a,2
xa'e,2
catka,2
.i'epei,2
.i'ecai,2
stela,2
toljunri,2
kafyzai,2
dzukla,2
trina,2
jdikygau,2
.marias.,2
lubybi'o,2
pambi'o,2
pifygau,2
tedycte,2
tedvanci,2
lekyzma,2
klaje'i,2
nunkarcyjanli,2
xarnu,2
sa'irbi'o,2
pifli'a,2
pemfi'i,2
mi'arckasu,2
ciste,2
nunsrera,2
xa'emi'o,2
rontu'a,2
balkulctu,2
.a'ucai,2
piso'aroi,2
piso'iroi,2
tcatypatxu,2
siclu,2
barna,2
clazma,2
cmacmana,2
.iepei,2
.iseki'ubo,2
jmadegji,2
te'a,2
samymri,2
nuzykarni,2
xuru'e,2
tolyle'a,2
kingau,2
kinzga,2
tolclite,2
no'o,2
cpifaizani,2
brutus,2
tsunami,2
rikardos,2
takeutcis,2
noltrunau,2
mi'ecpe,2
jarbu,2
uu,2
ba'anai,2
y,2
respa,2
je'unai,2
cibjgatai,2
pa'e,2
ta'u,2
zmajbi,2
re'enai,2
galxe,2
ro'u,2
fu'e,2
fu'o,2
canlu,2
le'ocu'i,2
ri'e,2
to,2
toi,2
oise'i,2
sfani,2
fe'o,2
mu'o,2
pukfri,2
fe'eso'iroi,2
e'esai,2
numtca,2
u'unai,2
nasai,2
to'a,2
cilra,2
xersku,2
terai,2
bekpi,2
civla,2
persika,2
bunda,2
muvgau,2
markus,2
tervecnu,2
xalxalbo,2
selsna,2
selzaumi'o,2
ainai,2
zanmau,2
ganra,2
cidni,2
plixa,2
mipyzga,2
tende,2
togyga'u,2
ticyspu,2
mitcinse,2
tatyji'o,2
banzuxe'o,2
tolju'o,2
xagyga'i,2
nunbrari'a,2
parpika,2
cmamuclai,2
kumclu,2
du'inai,2
rinju,2
patyterpinka,2
cnitce,2
tamkai,2
kutkai,2
madystace,2
na.a,2
balnema,2
zi'e,2
jecra'a,2
ji'asai,2
tinka'e,2
mu'inai,2
e'anai,2
ze'eba,2
narge,2
julne,2
ricyratcu,2
ko’a,2
jenmi,2
sfaile,2
jeftyfanmo,2
gei,2
ki'asku,2
selspaji,2
prubi'o,2
nunpenmi,2
tasmi,2
ka'orta,2
vi'opei,2
kecti,2
nova'e,2
30,2
selgau,2
gice'o,2
tamca,2
kinda,2
frasybangu,2
noltruti'u,2
kanadas,2
europas,2
tsakura,2
loris,2
islenska,2
vulkano,2
xamgau,2
sivni,2
toljundi,2
pilda,2
sefabo,2
ce'oi,2
arduarko,2
morna,2
birjanco,2
boxna,2
jegi,2
Aoi,2
gaxygle,2
tolxagji,2
ponjypre,2
dikni,2
insekto,2
ni'inai,2
.u,2
nalviska,2
zau,2
gutci,2
la'asai,2
nauku,2
brulu'i,2
tolrinsa,2
sorgle,2
tavysi'u,2
jetsku,2
balnoltru,2
jmisre,2
.tato,ebas.,2
basna,2
bliku,2
uebvi'e,2
cinta,2
kumte,2
selglejibri,2
cfifi'a,2
xamsku,2
bambu,2
zukam,2
iunkoda,2
vu'o,2
fitytu'i,2
paunai,2
.ubu,2
proga,2
so'iva'e,2
sorprekarcytcana,2
toms.,2
sipta'u,2
Fred,2
Tsurix,2
spenybi'o,2
mivykansa,2
.bob.,2
senta,2
spageti,2
smaka,2
tolvifne,2
cidjrxaloxalo,2
ji'e,2
bantugulu,2
seldi'a,2
tabno,2
flecu,2
jirvi'odja,2
cidjrnatadekoko,2
selpinxrsarsaparilia,2
tcubi'a,2
budj,2
baxydinkarda,2
kardyckiku,2
misro,2
zukte'obi,2
mo'ipa'o,2
sligau,2
glajukpa,2
cidjrsikiukumba,2
sluni,2
bu'opre,2
uat,2
ianviri,ias,2
malfu'a,2
bablgam,2
samcrtapioka,2
tokyjukpa,2
marnyva'u,2
bolz,2
tcendol,2
gugdenuzu,2
mark,2
tsukini,2
lanpanzi,2
xruki,2
markuja,2
bisyslaci,2
guzmrxanidiu,2
nandytce,2
nunli'u,2
pugi,2
ladytcati,2
cirlrbri,2
cirlrmontereidjaki,2
(sei,2
cusku),2
2,2
urli,2
fu'ivla,2
.internet.,2
renonoxa,2
taflumca'a,2
roldzadijbartu,2
xirzda,2
rajyserti,2
puziba'o,2
dugri,2
pevysmacu,2
prityxanpre,2
zo'onai,2
gy.Tatoeba.gy.,2
ki'ecai,2
nonselsmu,2
pincyvi'i,2
ge'i,2
narviska'e,2
kagytrujalju,2
gy.Aoi.gy.,2
me'u,2
prulamtce,2
ze'o,2
cnegau,2
su'ai,2
.omni,2
volta,2
mrena'u,2
gradu,2
Lo,2
lu'u,2
la'anai,2
piso'u,2
cire,2
.erve,2
cipnrkorvo,2
mari'as,2
jaicpu,2
voi,2
kantu,2
najnimryjisra,2
esperanton,2
sasfoi,2
xrisomasa,2
fei'u,2
da'oi,2
toi'e,2
seni'i,2
samse'u,2
cilta,2
ki'ai,2
bu'a'a,2
ze'oi,2
.makintoc.,2
dei'a,2
ctipla,2
kliki,2
ju'oinai,2
fizbu,2
ue'ipei,2
gugde'itu,2
mi'oi,2
nau'u,2
nukni,2
ju'oipei,2
genxu,2
kai'a,2
lu'e,2
ki'uma,2
peije'u,2
ternupcpe,2
rirmamta,2
gy.Auckland.gy.,2
madonas,2
meta,2
entuzi,2
samyzilkeikei,2
tankomo,2
nalzi'e,2
.fy.,2
ci'e,2
slaka,2
ba'orzu'e,2
.kimis.,2
gunli'a,2
lau'u,2
fonjo'e,2
ku'ai,2
ditybra,2
ŭa,2
kaijbi,2
kaikla,2
kaipti,2
ĭa,2
su'oi,2
dizlo,2
faxycpe,2
bavjbi,2
.e'ande,2
tinzu'e,2
bancumunu,2
marvele,2
salta,2
la'u,2
zmiku,2
solnuntolcanci,2
Do,2
.braiyn.,1
larxra,1
xelvetiko,1
cifyge'u,1
puze'i,1
klece'u,1
selslasi,1
selmarji,1
tolcfari,1
la.iumin.,1
la.keit.,1
la.braiyn.,1
runkre,1
tamsmi,1
selsance,1
terjbera,1
sluji,1
tsamau,1
seltigni,1
arix,1
kinzda,1
nilxadgla,1
vacycti,1
sigypli,1
sepa'a,1
cicyractu,1
sa'apre,1
ri'agi,1
jimga'i,1
jimga'ipre,1
refcpa,1
kamselsi'a,1
cagi,1
nelmau,1
tolcpa,1
selfriti,1
volkla,1
gijo,1
seldri,1
temni'i,1
terzukcau,1
dicyxa'a,1
david,1
selmle,1
maixra,1
zgiselfi'i,1
sepu'a,1
to'eki'unaigi,1
pamxu'a,1
spensyr,1
rincki,1
nunlerci,1
dusyzu'e,1
bargau,1
.seltarb.,1
London,1
snudji,1
nunbi'o,1
nunmu'u,1
bifsarlu,1
mi'irlarcu,1
cfape'i,1
jecysei,1
bacycu'e,1
se'itru,1
refkei,1
uorkraft,1
zgacre,1
zditcica,1
tolnu'a,1
pukyje'u,1
co'agi,1
vi'edji,1
so'oroi,1
nolrai,1
nolylanzu,1
vidycpa,1
jemja'a,1
velcerda,1
cabynicte,1
ogauas,1
sepide,1
gugdezu'a,1
sedycro,1
aspirin,1
kamzi'e,1
kamdu'i,1
laldanfu,1
torbi'o,1
nalsarcu,1
.Parker.,1
sofybakni,1
plajva,1
la.kentaron.,1
kanydzu,1
selklaku,1
repa,1
runtyrango,1
volratcu,1
la.djim.,1
tceta'i,1
pinocchio,1
jufmupli,1
réfrigérateur,1
mo'ine'i,1
li'orbi'o,1
xadjunta,1
selne'i,1
ka'aspo,1
furbi'o,1
selma'i,1
nalvi'a,1
seltcini,1
smudji,1
torsku,1
fe'eco'i,1
la.interlinguas.,1
lectcika,1
la.satorun.,1
xladimna,1
campa'a,1
xeroin,1
xregau,1
sobysanso,1
bark,1
xrata'o,1
lerlisri,1
balfi'i,1
la.pitr.,1
la.minx,n.,1
la.umemuran.,1
terjmi,1
nalcre,1
selgu'e,1
jaigau,1
gugde'esu,1
sepo'i,1
dzena,1
snomau,1
so'inai,1
nixon,1
la.madrid.,1
la.maik.,1
dadne'ota'u,1
.kiouton.,1
la.djak.,1
la.dik.,1
fi'ure,1
la.mam.,1
nundjarunta,1
tcikycartu,1
mijycte,1
mroru'i,1
kasydzu,1
kamcnici,1
fagbetri,1
manri,1
fetfamti,1
dibycai,1
to'utce,1
klati'i,1
osakan,1
pasozeze,1
nakpa'i,1
la.rosiios.,1
velsla,1
velsladei,1
terbi'e,1
selbancu,1
selcri,1
o'u,1
kreka'agau,1
kreka'astu,1
zipu,1
varkiclaflo'i,1
angila,1
bapmau,1
batkydicysro,1
kanfonxa,1
lecysipna,1
lirsipna,1
bevma'e,1
la.kubas.,1
gugdecu'u,1
glaxai,1
prexa'u,1
bisybo'o,1
vi'a,1
mimis,1
susan,1
taros,1
la.pablos.,1
la.mariias.,1
zacterve'u,1
selja'i,1
iinai,1
mijdorsai,1
la.bastn.,1
kompli,1
.pit.,1
pasozere,1
selpinxe,1
mintysi'u,1
bebzu'e,1
selxru,1
tolsnada,1
ju'itra,1
terkla,1
kimbab.,1
vai,1
mypyci,1
ko'i,1
bukmra,1
friko,1
gugdegulu,1
aiban,1
.liiin.,1
sosyzda,1
cagyselxa'u,1
.akiran.,1
samcfi,1
xarbin,1
moltenva'u,1
co'urtavla,1
selmacygu'e,1
ma'ersrostu,1
jinci,1
minydju,1
menja'o,1
pesyja'o,1
cniri'a,1
xairi'a,1
sorbaucre,1
nimse'u,1
jiclygau,1
la.braun.,1
lolnitre'e,1
.kimuras.,1
zdadei,1
gairjaudu'e,1
selcu'u,1
pitka,1
piso'a,1
mucibi,1
la.toci,on.,1
mebli,1
nakcifnu,1
fetcifnu,1
binsaicti,1
Pharamp,1
vartitspi,1
.ua.uicai,1
.e'icu'i,1
xispo,1
la.djein.,1
capti'i,1
mafxli,1
mafyvla,1
.aleks.,1
la.aleks.,1
nalska,1
datnyci'e,1
sapselga'e,1
grisazri,1
Klabaster,1
Gizmo,1
skacau,1
nunsnu,1
xlaski,1
mindju,1
flovro,1
pruda'o,1
kadbu'e,1
la.klabastr.,1
la.gizmos.,1
la.djudis.,1
.jonasan.suift.,1
la.xauaiis.,1
ziba,1
selctu,1
sorgu'etru,1
patpei,1
.liz.,1
la.liz.,1
kluce'u,1
krori'a,1
la.sasa,iaman.,1
tisna,1
tisygau,1
la.bacos.,1
pemci'a,1
likydekpu,1
londyn,1
skutcica,1
nunmicku'i,1
nunga'arboijvi,1
nuntipyboijvi,1
nunma'ebre,1
ubu,1
papapa,1
mijypau,1
suzyn.grin.,1
sam,1
rafsi,1
namcu,1
ga'ure'o,1
kapcikna,1
xrule'i,1
banku'anu,1
.sisil.,1
liz,1
sorzu'e,1
xlabi'o,1
relxilma,1
banxe'ebu,1
bantu'uru,1
simdu'i,1
nilselsi'a,1
sezmarde,1
jeseki'ubo,1
simyzu'e,1
la.siskos.,1
selmipri,1
.a'inai,1
fi'inai.i'a.,1
margu,1
ci'arselpapri,1
pitnanba,1
la.muiriel.,1
mi'e.djak.,1
gugdesugu,1
planybi'o,1
rajyclazma,1
la.cikagos.,1
.influ,enzas.,1
cisti,1
dzuli'u,1
brilugi,1
sliti,1
tovzi,1
zarna,1
blixa,1
mimsi,1
brogovzi,1
zdaraxa,1
stura,1
ciplanli,1
xanla,1
cutka,1
boljinterjvi,1
la.paRIZ.,1
bargu'e,1
la.aksfrd.,1
zo.tatoebas.,1
zengau,1
nalje'u,1
gombesa,1
omid,1
menci,1
brogu'e,1
la.iesus.,1
bangrgogurio,1
mrodimna,1
jau,1
fei,1
incipe,1
nu'onai,1
.bi'u,1
ninpre,1
.va'i,1
juliet.,1
romeon,1
tatoebas,1
.paulas.,1
la.tato'ebas.,1
.toiotas.,1
xantamji,1
velkla,1
xelkla,1
bangrnederzasice,1
nalpo'i,1
cpiso'a,1
cpizda,1
cnijicla,1
barjyse'u,1
tedydei,1
renono,1
cpapli,1
zo'i,1
sfedukti,1
sutmri,1
xerterpinka,1
nalmadytra,1
refkla,1
bakfu,1
balji,1
gunja'a,1
brilu,1
balre,1
la.nakanon.,1
nynycy,1
tedydesku,1
.oicai,1
vilxasybo'a,1
muspre,1
zgikrxumpa,1
la.okinauan.,1
slanydi'u,1
kulpau,1
libek.,1
.inajanai,1
la.sauakon.,1
samse'a,1
la.linuks.,1
fukucimas.,1
seldi'e,1
jugypre,1
xunselska,1
lisxracku,1
velskina,1
bavlamcte,1
fanvypre,1
la.mark.,1
nurta'e,1
baurnudusu,1
la.iodas.,1
bajli'a,1
selcmene,1
akiko,1
.ny.,1
selzerle'a,1
rolo,1
la.akikos.,1
la.iokon.,1
dracydi'u,1
mivyxadni,1
nilgla,1
nuncenba,1
keskla,1
nalpli,1
nalseltcu,1
xagze'a,1
jungu'e,1
tuks.,1
dzipo,1
puziki,1
xribirje,1
janlik.,1
ceikspir.,1
bevrlis.,1
.u'enaicai,1
la.uan.,1
.amsterdam.,1
ru'urjupuje,1
banlu'atu,1
la.sidnis.,1
la.ted.,1
la.yLIzabet.,1
mlicre,1
koknoc.,1
xelsinfors.,1
selvla,1
会社,1
.lojbangug.,1
.esperantu,ion.,1
paulus.,1
.o'onaipei,1
kliz.,1
pIqaD,1
.kliz,1
kaurselju'o,1
sa'acre,1
kixmi'a,1
selje'ikla,1
cipnrkanario,1
tsurugidakes.,1
aron,1
elizabet,1
jukni,1
darvistci,1
.e'upei,1
la.kumin.,1
nami,es.amuros.,1
la.djimis.,1
kioton.,1
la.miklel,n.,1
.o'onairu'e,1
la.geter.ianis.,1
.lin.,1
seldau,1
xalkrvotka,1
.ankas.,1
bukurectis.,1
cidjrsatsuma,1
muiriel.,1
meg.,1
raxipa,1
raxire,1
KEniksyberk.,1
xartknox.,1
rigas.,1
finprtruto,1
karl.,1
FAlyntin.,1
со'у,1
жбопре,1
пилно,1
руско,1
селъле'у,1
ну,1
шиска,1
бе,1
бау,1
ла,1
ложбан.,1
selyle'u,1
lat.,1
.lat,1
selcusku,1
.о'и,1
му,1
хагжи,1
софъбакни,1
звати,1
ле,1
пурди,1
djim.,1
toMAS.,1
nilclani,1
ratnyjbama,1
xirocimas.,1
kibypapri,1
nilcno,1
sauron.,1
xobit.,1
biblias.,1
tu'e,1
tu'u,1
daplrsitcilia,1
bebmau,1
timyndorfyr.,1
ctrant.,1
naokos.,1
iku'i,1
.filip.,1
bangocu'i,1
peris.,1
rodan.,1
veisri,1
.uiru'e,1
filseljmi,1
luk.,1
Teresa,1
.py.,1
.uiski,1
smit.,1
zergau,1
.xalbo.,1
blotrskunri,1
pelnimre,1
.prim.,1
.palvr.,1
.an,iis.,1
.asun.,1
.kraislr.,1
me’u,1
e’osai,1
.frank.,1
.bab.,1
.noras.,1
tanru,1
cntrational,1
cidjrbiskit,1
.ian.,1
kulnrxanguke,1
.sen.,1
ra'unai,1
be'a,1
ve'a,1
ramus.,1
jbopli,1
gugde'aru,1
giliermys.,1
tcepru,1
banxu'alu,1
puzico'a,1
.uils,n.,1
denis.,1
nalseljukpa,1
remuciso,1
mulna'usle,1
to'ebo,1
no'ebo,1
frank.,1
desygau,1
.alex.,1
tsapi,1
gaxykafke,1
ruxse'i,1
sampli,1
pasovocinan.,1
djeimyz.,1
braun.,1
bankeje'a,1
tolkin.,1
venetsias.,1
sore,1
bici,1
SpaceChem,1
tcetce,1
la.anas.,1
.ijenai,1
baku,1
siangan,1
.beijin.,1
fy.,1
zgigri,1
latcribe,1
miptera,1
su'oso'u,1
pisu'o,1
glibaucreze'atce,1
.acil.,1
pasonobinan.,1
jgitrgitara,1
xirocis.,1
.oka,iamas.,1
.olys.,1
papibici,1
.maik.,1
.NA,okon.,1
ciki'o,1
zgitigni,1
.nansin.,1
.DJUpitr.,1
leva,1
baca'o,1
gemu'i,1
tolcicygau,1
.emilin.,1
.Emilin.,1
mela,1
.android.,1
mo'icli,1
co’a,1
cintaros,1
ruxyjda,1
da'o,1
bangrnederlanda,1
sa,uakos,1
runmenli,1
micysaske,1
mroxadni,1
fudjis.,1
eliazas,1
2012,1
lulus,1
alo,es,1
veras,1
polentas,1
lauras,1
santeri,as,1
kubas,1
vudus,1
dominikas,1
jenaiku'i,1
skarab,1
spitaki,1
nargile,1
bangrxinuktituti,1
prenrxeskimo,1
tolzi'o,1
sa'enai,1
mluni,1
zdanrxiurta,1
papilio,1
tomas.,1
pafpa'u,1
cutyti'e,1
jan.,1
tolcurmi,1
capfu'a,1
ma'ubu,1
sralo,1
bemro,1
bangrkri,1
terkai,1
.uecu'i,1
tolcmu,1
sucysmadi,1
tolmi'u,1
rufsu,1
cmalinsi,1
cnifusra,1
za'ojmidanlu,1
smaci,1
Muiriel,1
remlabno,1
.djim,1
robinson.,1
.uicu'i,1
timvanbi,1
dusbarda,1
pedrai,1
kolmba,1
.teodoros.,1
Milan,1
Komatsu,1
sruta'u,1
lecydu'e,1
zamenxof,1
1917,1
04,1
ta'axlu,1
tanko,1
xairgau,1
.e'ocai,1
jdazei,1
.iisai,1
datygu'e,1
nadrai,1
mu'ezda,1
rairnei,1
ka'irtrusi'o,1
.abo,1
xumrkonkreto,1
kelkarda,1
gerzda,1
.ioro'a,1
grupu'o,1
merli,1
skusfa,1
teryrei,1
xaldicra,1
sadvei,1
.inglic.,1
nagoi,ias,1
selcilre,1
noisku,1
tersa'a,1
djacyzme,1
intersitis,1
ekspres,1
xavais.,1
nejni,1
tolcitno,1
budas.,1
pavbudjo,1
seri'i,1
simpe'i,1
palbi'o,1
gi'ebazibo,1
mrori'i,1
terd.,1
.ivan.,1
jufpau,1
skusno,1
plicuxna,1
sni.,1
あ→а,1
.sni,1
selrirni,1
.tanakas.,1
.xondas.,1
dasygau,1
paRIS.,1
fairpaltrusi'o,1
selzunbi'o,1
puco'u,1
jeke,1
selmansa,1
di'arcau,1
.djunguos.,1
patfa,1
dzupoi,1
snucanci,1
ji'ire,1
litcreka,1
larfi'i,1
cu'uclu,1
dinra'e,1
lusis.,1
selvoi,1
cinlysko,1
nivji,1
bixpa'i,1
lindas.,1
gubyseltru,1
cipnrxigli,1
misrygu'e,1
bantadni,1
mam.,1
kurki,1
tu'unre'e,1
ckilu,1
tigzgi,1
.rosas.,1
kadri,1
.anolulus.,1
zarcpa,1
.ceikspir.,1
.columbos.,1
zatfa'i,1
bemjoitcotu'a,1
.iamada.,1
merfei,1
selto'i,1
.kolumbos.,1
.keikos.,1
.deivis.,1
braro'i,1
go'inai,1
plicme,1
danlo,1
tsiju,1
nerklaji,1
tcelaldo,1
tcebilma,1
selnunji'e,1
tcevajni,1
nuntumcrepu,1
trici,1
tolcelci'i,1
jamji'a,1
stagycti,1
selponse,1
.braun.,1
.audaipei,1
pe'udo'u,1
zmadu'a,1
kelvo,1
du'eda,1
vaxybi'a,1
je'epei,1
je'enai,1
pinxa,1
je'erse'a,1
livycru,1
nunde'a,1
selpe'o,1
zargu,1
starkraft,1
.markos.,1
terdyske,1
bruni,1
sukta,1
tu'urki,1
limne,1
rauroi,1
.doitc.,1
.uigur.,1
sakcpu,1
.Eyjafjallajökull.,1
sadyka'e,1
terdju,1
.bel.,1
peperonis,1
gasmlu,1
nalvajni,1
bajykla,1
selmanci,1
headset,1
vizbei,1
facebook,1
account,1
zukti'i,1
mlemau,1
judis,1
boltipterjvi,1
nalzasti,1
nalkunti,1
kotygu'e,1
rupsra,1
caba'o,1
tolcmalu,1
ci'arfi'i,1
pa'irmu'i,1
tolmo'ika'e,1
nalfengu,1
nalki'asku,1
GPS,1
Саша,1
.sacas.,1
cnebo,1
pimlu,1
za'uda,1
tolracli,1
vudvri,1
me'au,1
ba'onai,1
kamfe'u,1
sezytro,1
datsi'u,1
nilxau,1
caze'aca,1
babo,1
puzico'aku,1
nunka'e,1
nozo'e,1
su'oda,1
tolmansa,1
seljibyfa'o,1
bavla'ima'i,1
kiiv.,1
jecta,1
ukra'inas.,1
tolfesru'e,1
mlimelbi,1
nilnalci'o,1
nu'ospe,1
xagycerni,1
tcelenku,1
.ken,1
saitus.,1
cazyfusra,1
tabybi'o,1
djaspi,1
.paf.,1
balku'a,1
.eapei,1
bralaizba,1
jibypante,1
nimrnsinensi,1
kris.,1
du'iru'e,1
potygu'e,1
nafmupli,1
so'ida,1
seldjudji,1
nanbrxuafla,1
.itezu'ebo,1
za'ubi,1
sezvenfu,1
malba,1
naljundi,1
kalyle'otci,1
roroiku,1
vlasisku,1
gije,1
sipku'a,1
pitr.,1
nalseldji,1
posyze'a,1
dik,1
lusis,1
setroci,1
jein,1
paulos,1
re'azda,1
tenis,1
nalkakne,1
tefengu,1
ramudus,1
enchiladas,1
tergu'i,1
gusydi'e,1
zanselfunri'a,1
jditce,1
dicnunskezu'e,1
plimyt.,1
.katis.,1
di'atce,1
kacka'e,1
za'uno,1
xa'urbi'o,1
lityta'u,1
lazyzda,1
vaska'e,1
burna,1
tcegei,1
nunzi'e,1
selgi'a,1
sarkozis.,1
daurbandu,1
ra'irka'e,1
nunba'o,1
ci'ersi'o,1
rejyjveprigau,1
tolkanpe,1
PTA,1
pasozeno,1
toskanas.,1
xèlgolant.,1
kobes.,1
bel.,1
.irak.,1
.iran.,1
kristinas.,1
silka,1
bumru,1
zo.,1
boston.,1
bratca,1
frank,1
spabi'u,1
jinru,1
panje,1
cokcu,1
termakfa,1
nolraitruni'u,1
nolraitrunau,1
.sferies.,1
me'iro,1
jonsi'u,1
lundyn.,1
nilsau,1
gusycai,1
gaje,1
toryrai,1
tigbe'e,1
dilcu,1
ravysirji,1
spedji,1
